hit_acc,hit_name,hit_score,hit_bias,hit_pvalue,hit_evalue,n_domains,dom_bitscore,dom_bias,dom_ievalue,dom_cevalue,dom_aliL,dom_aliId,dom_aliSim,dom_hmm_from,dom_hmm_to,dom_hmm_acc,dom_hmm_name,dom_sq_from,dom_sq_to,dom_model_cov,dom_seq_cov,studies,assemblies,biomes,samples,extlink
MGYP001430174316,MGYP001430174316,145.6,0.0,-106.19119222709,5.5e-38,1,145.276168823242,0.05,6.8e-38,2.5999999999999996e-43,251,0.456140350877193,0.807017543859649,1,171,PF01083.29,Cutinase,39,233,171,195,ERP112669|https://www.ebi.ac.uk/metagenomics/studies/ERP112669,ERZ795111|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795111,root:Environmental:Aquatic:Freshwater,112669,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001430174316
MGYP003394443077,MGYP003394443077,145.0,0.1,-105.778455708472,8.200000000000001e-38,1,144.680297851562,0.1,1e-37,3.9e-43,235,0.417647058823529,0.823529411764706,1,170,PF01083.29,Cutinase,32,220,170,189,ERP124491|https://www.ebi.ac.uk/metagenomics/studies/ERP124491,ERZ1758449|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1758449,root:Environmental:Aquatic:Freshwater:Drinking water:Delivery networks,124491,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003394443077
MGYP002629822357,MGYP002629822357,144.8,0.0,-105.603318414098,9.8e-38,1,144.507736206055,0.01,1.2e-37,4.4e-43,213,0.398843930635838,0.809248554913295,1,173,PF01083.29,Cutinase,26,213,173,188,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888341|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888341;ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002629822357
MGYP005817695447,MGYP005817695447,144.7,0.1,-105.549986199618,1e-37,1,144.445739746094,0.08,1.2e-37,4.6e-43,221,0.430232558139535,0.767441860465116,1,172,PF01083.29,Cutinase,35,220,172,186,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005817695447
MGYP000226936893,MGYP000226936893,144.6,0.1,-105.484405489906,1.1e-37,1,144.316619873047,0.14,1.3000000000000001e-37,5.1e-43,252,0.447674418604651,0.825581395348837,1,172,PF01083.29,Cutinase,45,238,172,194,ERP108086|https://www.ebi.ac.uk/metagenomics/studies/ERP108086,ERZ505219|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505219,root:Environmental:Aquatic:Marine,108086,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000226936893
MGYP000094259352,MGYP000094259352,143.9,0.3,-104.994314597878,1.8e-37,1,143.623901367188,0.28,2.2e-37,8.3e-43,248,0.447674418604651,0.819767441860465,1,172,PF01083.29,Cutinase,41,234,172,194,ERP108087|https://www.ebi.ac.uk/metagenomics/studies/ERP108087,ERZ505221|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505221,root:Environmental:Aquatic:Marine,108087,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000094259352
MGYP002628173675,MGYP002628173675,143.4,0.0,-104.672011903085,2.5e-37,1,143.180404663086,0.01,3e-37,1.1e-42,250,0.441860465116279,0.802325581395349,1,172,PF01083.29,Cutinase,49,248,172,200,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ887841|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ887841;ERZ888984|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888984,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628173675
MGYP001317795301,MGYP001317795301,143.4,0.1,-104.664360640425,2.5e-37,1,143.167236328125,0.06,3e-37,1.1e-42,216,0.393063583815029,0.803468208092486,1,173,PF01083.29,Cutinase,37,213,173,177,ERP112632|https://www.ebi.ac.uk/metagenomics/studies/ERP112632;ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877,ERZ795072|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795072;ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387,root:Engineered:Bioreactor; root:Engineered:Solid waste:Composting,112877;112632,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001317795301
MGYP000191549712,MGYP000191549712,143.4,0.0,-104.635331167145,2.6000000000000002e-37,1,143.139419555664,0.02,3.1e-37,1.2e-42,221,0.406976744186047,0.761627906976744,1,172,PF01083.29,Cutinase,35,220,172,186,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174;ERP108097|https://www.ebi.ac.uk/metagenomics/studies/ERP108097,ERZ505238|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505238;ERZ840511|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ840511;ERZ840577|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ840577;ERZ841824|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ841824,root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine:Oceanic,108097;104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000191549712
MGYP003624100675,MGYP003624100675,142.6,0.8,-104.111516444633,4.4e-37,1,142.167358398438,0.85,6.1e-37,2.3e-42,208,0.376623376623377,0.844155844155844,19,172,PF01083.29,Cutinase,16,171,154,156,ERP131672|https://www.ebi.ac.uk/metagenomics/studies/ERP131672,ERZ3421860|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3421860;ERZ3422165|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3422165,root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine,131672,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003624100675
MGYP000934930645,MGYP000934930645,142.6,0.0,-104.091800144379,4.5e-37,1,142.407836914062,0.03,5.2000000000000004e-37,2e-42,239,0.358381502890173,0.832369942196532,1,173,PF01083.29,Cutinase,32,232,173,201,ERP111160|https://www.ebi.ac.uk/metagenomics/studies/ERP111160,ERZ761577|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ761577,root:Engineered:Solid waste:Composting,111160,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000934930645
MGYP003692267693,MGYP003692267693,142.4,0.0,-103.930443756093,5.2000000000000004e-37,1,141.927093505859,0.0,7.3000000000000005e-37,2.8e-42,255,0.426900584795322,0.777777777777778,2,172,PF01083.29,Cutinase,40,224,171,185,ERP133749|https://www.ebi.ac.uk/metagenomics/studies/ERP133749,ERZ4291122|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ4291122,root:Environmental:Aquatic:Marine:Marginal Sea,133749,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003692267693
MGYP001379945772,MGYP001379945772,141.6,0.0,-103.35678251422,9.3e-37,1,141.300918579102,0.0,1.1e-36,4.3e-42,240,0.410404624277457,0.820809248554913,1,173,PF01083.29,Cutinase,55,240,173,186,ERP112570|https://www.ebi.ac.uk/metagenomics/studies/ERP112570,ERZ794972|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794972,root:Engineered:Solid waste:Composting,112570,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001379945772
MGYP002634362489,MGYP002634362489,141.0,0.0,-102.962046427361,1.4e-36,1,138.473449707031,0.01,8.400000000000001e-36,3.1999999999999996e-41,248,0.427745664739884,0.820809248554913,1,173,PF01083.29,Cutinase,57,248,173,192,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888833|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888833,root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002634362489
MGYP005813294629,MGYP005813294629,140.7,0.6,-102.704061822067,1.8e-36,1,140.453475952148,0.59,2.1000000000000002e-36,7.8e-42,231,0.416666666666667,0.791666666666667,1,168,PF01083.29,Cutinase,31,226,168,196,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005813294629
MGYP006267521493,MGYP006267521493,140.7,0.0,-102.701579748144,1.8e-36,1,140.451507568359,0.01,2.1000000000000002e-36,7.8e-42,218,0.456647398843931,0.791907514450867,1,173,PF01083.29,Cutinase,29,216,173,188,ERP137544|https://www.ebi.ac.uk/metagenomics/studies/ERP137544,ERZ9869192|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ9869192,root:Environmental:Aquatic:Marine,137544,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006267521493
MGYP000191563503,MGYP000191563503,140.7,0.0,-102.700889084095,1.8e-36,1,140.360382080078,0.0,2.2e-36,8.4e-42,254,0.38953488372093,0.819767441860465,1,172,PF01083.29,Cutinase,69,253,172,185,ERP108120|https://www.ebi.ac.uk/metagenomics/studies/ERP108120,ERZ505283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505283,root:Environmental:Aquatic:Marine,108120,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000191563503
MGYP001270261888,MGYP001270261888,140.1,0.0,-102.284548162475,2.7e-36,1,139.832855224609,0.03,3.2e-36,1.1999999999999999e-41,217,0.417647058823529,0.770588235294118,1,170,PF01083.29,Cutinase,33,214,170,182,ERP112570|https://www.ebi.ac.uk/metagenomics/studies/ERP112570,ERZ794977|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794977,root:Engineered:Solid waste:Composting,112570,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001270261888
MGYP001023194627,MGYP001023194627,140.0,0.1,-102.241521950591,2.8e-36,1,139.80256652832,0.08,3.3e-36,1.1999999999999999e-41,232,0.39766081871345,0.824561403508772,2,172,PF01083.29,Cutinase,30,231,171,202,ERP111160|https://www.ebi.ac.uk/metagenomics/studies/ERP111160,ERZ761577|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ761577,root:Engineered:Solid waste:Composting,111160,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001023194627
MGYP002629996866,MGYP002629996866,140.0,0.1,-102.249432212269,2.8e-36,1,139.830032348633,0.09,3.2e-36,1.1999999999999999e-41,238,0.423312883435583,0.828220858895706,1,163,PF01083.29,Cutinase,38,228,163,191,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ887841|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ887841;ERZ888423|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888423;ERZ888641|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888641;ERZ890044|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890044;ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002629996866
MGYP002633697307,MGYP002633697307,139.9,0.0,-102.178164315785,3e-36,1,139.570999145508,0.01,3.8000000000000004e-36,1.5e-41,246,0.393063583815029,0.826589595375723,1,173,PF01083.29,Cutinase,60,246,173,187,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ889078|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ889078,root:Environmental:Aquatic:Marine,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002633697307
MGYP005811419027,MGYP005811419027,139.5,0.0,-101.873613845359,4.1e-36,1,139.274078369141,0.02,4.7e-36,1.8e-41,221,0.437869822485207,0.751479289940828,2,170,PF01083.29,Cutinase,35,218,169,184,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005811419027
MGYP002628105200,MGYP002628105200,138.6,0.0,-101.238839626836,7.7e-36,1,138.392379760742,0.0,8.8e-36,3.4e-41,213,0.423529411764706,0.776470588235294,1,170,PF01083.29,Cutinase,27,210,170,184,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888984|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888984;ERZ890044|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890044,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628105200
MGYP002628843045,MGYP002628843045,137.7,0.0,-100.625799742584,1.4e-35,1,137.496551513672,0.0,1.6999999999999999e-35,6.3e-41,211,0.432748538011696,0.766081871345029,2,172,PF01083.29,Cutinase,25,210,171,186,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888641|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888641;ERZ890044|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890044;ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628843045
MGYP005811688871,MGYP005811688871,137.6,0.0,-100.512703504673,1.6e-35,1,137.378448486328,0.04,1.7999999999999998e-35,6.9e-41,210,0.406060606060606,0.818181818181818,8,172,PF01083.29,Cutinase,1,185,165,185,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005811688871
MGYP000397105622,MGYP000397105622,137.3,0.0,-100.338515873365,1.8999999999999998e-35,1,137.083038330078,0.0,2.2e-35,8.5e-41,207,0.445161290322581,0.806451612903226,1,155,PF01083.29,Cutinase,39,206,155,168,ERP104203|https://www.ebi.ac.uk/metagenomics/studies/ERP104203,ERZ859223|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ859223;ERZ1749008|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1749008;ERZ1756900|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1756900,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,104203,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000397105622
MGYP005997375543,MGYP005997375543,135.5,1.9,-99.0760251595638,6.699999999999999e-35,1,134.696243286133,1.93,1.2e-34,4.6e-40,313,0.404761904761905,0.80952380952381,1,168,PF01083.29,Cutinase,42,220,168,179,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005997375543
MGYP000654487535,MGYP000654487535,134.7,0.0,-98.4876441401611,1.2e-34,1,134.425537109375,0.04,1.5e-34,5.6e-40,225,0.39766081871345,0.766081871345029,2,172,PF01083.29,Cutinase,40,219,171,180,ERP108086|https://www.ebi.ac.uk/metagenomics/studies/ERP108086;ERP108087|https://www.ebi.ac.uk/metagenomics/studies/ERP108087;ERP108088|https://www.ebi.ac.uk/metagenomics/studies/ERP108088;ERP108090|https://www.ebi.ac.uk/metagenomics/studies/ERP108090;ERP108093|https://www.ebi.ac.uk/metagenomics/studies/ERP108093;ERP108094|https://www.ebi.ac.uk/metagenomics/studies/ERP108094;ERP108095|https://www.ebi.ac.uk/metagenomics/studies/ERP108095;ERP108097|https://www.ebi.ac.uk/metagenomics/studies/ERP108097;ERP108099|https://www.ebi.ac.uk/metagenomics/studies/ERP108099;ERP108100|https://www.ebi.ac.uk/metagenomics/studies/ERP108100,ERZ505219|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505219;ERZ505221|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505221;ERZ505222|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505222;ERZ505226|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505226;ERZ505230|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505230;ERZ505234|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505234;ERZ505235|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505235;ERZ505238|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505238;ERZ505241|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505241;ERZ505243|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505243,root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine,108093;108097;108108;108087;108102;108094;108095;108109;108115;108116;108105;108111;108086;108100;108119;108103;108165;137072;108088;108099;108090;108120,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000654487535
MGYP000103101544,MGYP000103101544,134.7,0.1,-98.4899535480726,1.2e-34,1,134.26823425293,0.12,1.6e-34,6.2e-40,349,0.412790697674419,0.808139534883721,1,172,PF01083.29,Cutinase,138,337,172,200,ERP108093|https://www.ebi.ac.uk/metagenomics/studies/ERP108093,ERZ505230|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505230,root:Environmental:Aquatic:Marine,108093,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000103101544
MGYP006265607897,MGYP006265607897,134.4,0.0,-98.2936862504702,1.5e-34,1,134.187164306641,0.04,1.7e-34,6.6e-40,213,0.38953488372093,0.802325581395349,2,173,PF01083.29,Cutinase,27,213,172,187,ERP137544|https://www.ebi.ac.uk/metagenomics/studies/ERP137544,ERZ9869192|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ9869192,root:Environmental:Aquatic:Marine,137544,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006265607897
MGYP003683572611,MGYP003683572611,133.4,0.0,-97.5391034028179,3.1000000000000002e-34,1,133.164627075195,0.0,3.6e-34,1.3999999999999999e-39,183,0.409638554216867,0.813253012048193,1,173,PF01083.29,Cutinase,18,183,173,166,ERP133749|https://www.ebi.ac.uk/metagenomics/studies/ERP133749,ERZ4291122|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ4291122,root:Environmental:Aquatic:Marine:Marginal Sea,133749,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003683572611
MGYP005826110869,MGYP005826110869,133.2,0.2,-97.4406837759342,3.4e-34,1,132.950927734375,0.19,4.2e-34,1.6e-39,203,0.413793103448276,0.820689655172414,1,145,PF01083.29,Cutinase,42,203,145,162,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005826110869
MGYP001572932415,MGYP001572932415,132.6,0.0,-97.0290372115177,5.2e-34,1,132.467956542969,0.03,5.8e-34,2.2e-39,175,0.422077922077922,0.805194805194805,19,172,PF01083.29,Cutinase,1,164,154,164,ERP111894|https://www.ebi.ac.uk/metagenomics/studies/ERP111894,ERZ1048686|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1048686,root:Environmental:Aquatic:Marine:Oceanic,111894,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001572932415
MGYP000512949306,MGYP000512949306,131.9,0.0,-96.5165536960484,8.7e-34,2,129.998718261719,0.0,3.3e-33,1.3e-38,231,0.466666666666667,0.8,1,150,PF01083.29,Cutinase,67,229,150,163,ERP108099|https://www.ebi.ac.uk/metagenomics/studies/ERP108099,ERZ505241|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505241,root:Environmental:Aquatic:Marine,108099,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000512949306
MGYP002630500647,MGYP002630500647,131.8,0.0,-96.43550858663,9.4e-34,1,131.531829833984,0.0,1.1e-33,4.3e-39,227,0.405882352941176,0.776470588235294,2,171,PF01083.29,Cutinase,34,218,170,185,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ887843|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ887843,root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002630500647
MGYP005815771097,MGYP005815771097,130.8,0.3,-95.7593269000863,1.9e-33,1,130.663650512695,0.3,2.1000000000000003e-33,8e-39,194,0.391566265060241,0.801204819277108,8,173,PF01083.29,Cutinase,1,185,166,185,ERP136868|https://www.ebi.ac.uk/metagenomics/studies/ERP136868,ERZ10545954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545954,root:Engineered:Solid waste:Composting,136868,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005815771097
MGYP001228061896,MGYP001228061896,130.8,0.0,-95.7092429649583,1.9e-33,1,130.488189697266,0.01,2.4e-33,9e-39,242,0.36046511627907,0.808139534883721,1,172,PF01083.29,Cutinase,43,235,172,193,ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877,ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387,root:Engineered:Solid waste:Composting,112877,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001228061896
MGYP000215147657,MGYP000215147657,128.3,0.4,-93.9416609993295,1.1e-32,1,127.972503662109,0.36,1.4e-32,5.3e-38,227,0.4375,0.805555555555556,8,151,PF01083.29,Cutinase,1,168,144,168,ERP108101|https://www.ebi.ac.uk/metagenomics/studies/ERP108101,ERZ505245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505245,root:Environmental:Aquatic:Marine,108101,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000215147657
MGYP002787713573,MGYP002787713573,128.1,0.1,-93.8284676367875,1.3000000000000001e-32,1,128.020568847656,0.05,1.4e-32,5.2e-38,143,0.455284552845528,0.853658536585366,36,158,PF01083.29,Cutinase,12,143,123,132,ERP116156|https://www.ebi.ac.uk/metagenomics/studies/ERP116156,ERZ1066139|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1066139,root:Environmental:Aquatic:Freshwater,116156,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002787713573
MGYP000297695367,MGYP000297695367,127.1,0.1,-93.145848745481,2.5e-32,1,126.978462219238,0.07,2.8e-32,1.1e-37,189,0.428571428571429,0.826086956521739,12,172,PF01083.29,Cutinase,1,183,161,183,ERP108100|https://www.ebi.ac.uk/metagenomics/studies/ERP108100,ERZ505243|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505243,root:Environmental:Aquatic:Marine,108100,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000297695367
MGYP003395426763,MGYP003395426763,127.0,0.0,-93.0466035592271,2.8e-32,1,126.744018554688,0.0,3.3e-32,1.3000000000000001e-37,179,0.405594405594406,0.811188811188811,1,143,PF01083.29,Cutinase,33,179,143,147,ERP124491|https://www.ebi.ac.uk/metagenomics/studies/ERP124491,ERZ1758449|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1758449,root:Environmental:Aquatic:Freshwater:Drinking water:Delivery networks,124491,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003395426763
MGYP002654676115,MGYP002654676115,126.6,0.0,-92.7323891879377,3.8e-32,1,126.327308654785,0.03,4.5e-32,1.7e-37,172,0.471544715447154,0.869918699186992,2,124,PF01083.29,Cutinase,36,165,123,130,ERP115932|https://www.ebi.ac.uk/metagenomics/studies/ERP115932,ERZ1022779|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1022779,root:Environmental:Aquatic:Freshwater:Lake,115932,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002654676115
MGYP006265501509,MGYP006265501509,126.6,0.0,-92.7425063370828,3.8e-32,1,126.348930358887,0.0,4.4e-32,1.7e-37,217,0.409356725146199,0.742690058479532,2,172,PF01083.29,Cutinase,31,216,171,186,ERP137544|https://www.ebi.ac.uk/metagenomics/studies/ERP137544,ERZ9869192|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ9869192,root:Environmental:Aquatic:Marine,137544,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006265501509
MGYP002654682695,MGYP002654682695,126.4,2.1,-92.5910296821757,4.4e-32,1,126.200759887695,2.12,4.9000000000000003e-32,1.9e-37,141,0.449612403100775,0.844961240310077,44,172,PF01083.29,Cutinase,1,136,129,136,ERP115932|https://www.ebi.ac.uk/metagenomics/studies/ERP115932,ERZ1022813|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1022813,root:Environmental:Aquatic:Freshwater:Lake,115932,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002654682695
MGYP001988363863,MGYP001988363863,125.5,0.0,-92.0038735122961,7.900000000000001e-32,1,125.23265838623,0.0,9.7e-32,3.7e-37,218,0.431372549019608,0.790849673202614,20,172,PF01083.29,Cutinase,50,216,153,167,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ838136|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ838136,root:Environmental:Aquatic:Marine:Oceanic,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001988363863
MGYP004704888687,MGYP004704888687,125.2,0.7,-91.785326903323,9.9e-32,1,124.87370300293,0.66,1.3e-31,4.8e-37,229,0.532258064516129,0.879032258064516,1,124,PF01083.29,Cutinase,33,181,124,149,ERP135134|https://www.ebi.ac.uk/metagenomics/studies/ERP135134,ERZ5510236|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ5510236,root:Environmental:Terrestrial:Soil,135134,https://www.ebi.ac.uk/metagenomics/proteins/MGYP004704888687
MGYP001616450542,MGYP001616450542,124.1,0.1,-91.0118802938513,2.1e-31,1,123.4521484375,0.06,3.3999999999999997e-31,1.3e-36,263,0.396341463414634,0.780487804878049,1,164,PF01083.29,Cutinase,52,262,164,211,ERP119724|https://www.ebi.ac.uk/metagenomics/studies/ERP119724,ERZ1292642|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1292642,root:Environmental:Aquatic:Freshwater:Groundwater,119724,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001616450542
MGYP002654394622,MGYP002654394622,121.9,0.0,-89.4288027537522,1e-30,1,121.738510131836,0.01,1.2000000000000001e-30,4.4e-36,169,0.401315789473684,0.796052631578947,20,171,PF01083.29,Cutinase,1,167,152,167,ERP115932|https://www.ebi.ac.uk/metagenomics/studies/ERP115932,ERZ1022771|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1022771,root:Environmental:Aquatic:Freshwater:Lake,115932,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002654394622
