hit_acc,hit_name,hit_score,hit_bias,hit_pvalue,hit_evalue,n_domains,dom_bitscore,dom_bias,dom_ievalue,dom_cevalue,dom_aliL,dom_aliId,dom_aliSim,dom_hmm_from,dom_hmm_to,dom_hmm_acc,dom_hmm_name,dom_sq_from,dom_sq_to,dom_model_cov,dom_seq_cov,studies,assemblies,biomes,samples,extlink
MGYP002715833395,MGYP002715833395,53.6,0.0,-41.1502472606007,9.6e-10,1,53.1702766418457,0.00,1.3e-09,5.0e-15,182,0.25,0.75,30,145,PF01083.29,Cutinase,21,182,116,162,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1030068|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030068,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002715833395
MGYP003818406631,MGYP003818406631,53.6,0.4,-41.1178588938041,1.0e-09,2,42.5271072387695,0.56,2.5e-06,9.4e-12,162,0.25,0.7125,9,88,PF01083.29,Cutinase,68,147,80,80,ERP112632|https://www.ebi.ac.uk/metagenomics/studies/ERP112632,ERZ795072|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795072,4,112632,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003818406631
MGYP005801225249,MGYP005801225249,53.5,6.7,-41.0575498932735,1.1e-09,2,53.4911079406738,6.68,1.1e-09,4.0e-15,578,0.315789473684211,0.754385964912281,35,148,PF01083.29,Cutinase,131,301,114,171,ERP122587|https://www.ebi.ac.uk/metagenomics/studies/ERP122587,ERZ2654358|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2654358,327,122587,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005801225249
MGYP003413259549,MGYP003413259549,53.5,0.0,-41.0456278447209,1.1e-09,1,52.9916725158691,0.01,1.5e-09,5.7e-15,96,0.509803921568627,0.941176470588235,2,52,PF01083.29,Cutinase,39,89,51,51,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2227750|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2227750,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003413259549
MGYP001757801370,MGYP001757801370,53.5,0.0,-41.0378066139551,1.1e-09,1,52.2047920227051,0.02,2.6e-09,1.0e-14,339,0.353982300884956,0.707964601769911,35,147,PF01083.29,Cutinase,2,181,113,180,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1032057|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1032057,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001757801370
MGYP001097926473,MGYP001097926473,53.5,0.1,-41.0313316385022,1.1e-09,1,50.6523208618164,0.07,7.9e-09,3.0e-14,173,0.362745098039216,0.764705882352941,2,103,PF01083.29,Cutinase,29,159,102,131,ERP111837|https://www.ebi.ac.uk/metagenomics/studies/ERP111837,ERZ778506|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778506,422,111837,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001097926473
MGYP002144656031,MGYP002144656031,53.4,0.0,-41.0208529698943,1.1e-09,1,53.3318748474121,0.03,1.2e-09,4.5e-15,123,0.416666666666667,0.805555555555556,23,97,PF01083.29,Cutinase,1,72,75,72,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650301|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650301,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002144656031
MGYP001940968784,MGYP001940968784,53.4,0.0,-41.0100424587944,1.1e-09,1,52.3130760192871,0.02,2.4e-09,9.2e-15,813,0.283687943262411,0.687943262411348,20,160,PF01083.29,Cutinase,63,274,141,212,ERP116532|https://www.ebi.ac.uk/metagenomics/studies/ERP116532,ERZ1030898|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030898;ERZ1031189|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031189,401,116532,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001940968784
MGYP000942100079,MGYP000942100079,53.4,0.1,-40.9940141966421,1.1e-09,1,51.4750137329102,0.12,4.4e-09,1.7e-14,300,0.350515463917526,0.752577319587629,2,98,PF01083.29,Cutinase,172,284,97,113,ERP110969|https://www.ebi.ac.uk/metagenomics/studies/ERP110969,ERZ724503|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724503,62,110969,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000942100079
MGYP000872389721,MGYP000872389721,53.4,0.0,-40.9913756441451,1.1e-09,1,52.5521507263184,0.01,2.1e-09,7.8e-15,328,0.275590551181102,0.708661417322835,26,152,PF01083.29,Cutinase,100,274,127,175,ERP111287|https://www.ebi.ac.uk/metagenomics/studies/ERP111287,ERZ773281|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773281;ERZ773282|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773282,63;18,111287,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000872389721
MGYP005982580125,MGYP005982580125,53.4,6.5,-40.979186502855,1.1e-09,1,51.4158897399902,6.52,4.6e-09,1.7e-14,612,0.28,0.713333333333333,2,151,PF01083.29,Cutinase,51,263,150,213,ERP138399|https://www.ebi.ac.uk/metagenomics/studies/ERP138399,ERZ11460595|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ11460595,361;410,138399,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005982580125
MGYP000854146422,MGYP000854146422,53.4,0.0,-40.9763590969073,1.1e-09,1,53.0095672607422,0.02,1.5e-09,5.6e-15,155,0.3125,0.75,53,148,PF01083.29,Cutinase,12,124,96,113,ERP111183|https://www.ebi.ac.uk/metagenomics/studies/ERP111183,ERZ764845|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ764845,4,111183,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000854146422
MGYP000078051714,MGYP000078051714,53.3,0.0,-40.9457756295182,1.2e-09,2,41.4485740661621,0.00,5.3e-06,2.0e-11,685,0.26875,0.675,2,161,PF01083.29,Cutinase,342,549,160,208,ERP108133|https://www.ebi.ac.uk/metagenomics/studies/ERP108133,ERZ505514|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505514,105,108133,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000078051714
MGYP002653597810,MGYP002653597810,53.3,0.2,-40.9420767997908,1.2e-09,1,52.6194114685059,0.16,2.0e-09,7.4e-15,284,0.330708661417323,0.68503937007874,29,155,PF01083.29,Cutinase,70,252,127,183,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023324|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023324,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002653597810
MGYP000387875987,MGYP000387875987,53.3,0.0,-40.9394571326388,1.2e-09,1,52.8904266357422,0.03,1.6e-09,6.1e-15,120,0.5,0.882352941176471,2,72,PF01083.29,Cutinase,34,101,71,68,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000387875987
MGYP001362339943,MGYP001362339943,53.3,0.0,-40.9393087477847,1.2e-09,1,52.4766235351562,0.01,2.2e-09,8.2e-15,356,0.243697478991597,0.739495798319328,30,148,PF01083.29,Cutinase,83,249,119,167,ERP112570|https://www.ebi.ac.uk/metagenomics/studies/ERP112570,ERZ794978|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794978,2;361;54;3,112570,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001362339943
MGYP002652013247,MGYP002652013247,53.3,0.5,-40.9272949704131,1.2e-09,1,52.9980430603027,0.46,1.5e-09,5.7e-15,189,0.321428571428571,0.714285714285714,13,124,PF01083.29,Cutinase,15,133,112,119,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ941639|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ941639,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002652013247
MGYP001553900326,MGYP001553900326,53.3,0.0,-40.91695659294,1.2e-09,1,52.4284515380859,0.02,2.2e-09,8.5e-15,190,0.316326530612245,0.704081632653061,51,148,PF01083.29,Cutinase,32,162,98,131,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505396|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505396,62,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001553900326
MGYP003250690318,MGYP003250690318,53.2,1.2,-40.8798873584723,1.3e-09,3,26.8102893829346,0.02,0.17,6.3e-07,1033,0.284210526315789,0.642105263157895,56,150,PF01083.29,Cutinase,895,1000,95,106,ERP126430|https://www.ebi.ac.uk/metagenomics/studies/ERP126430,ERZ1714332|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1714332,80,126430,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003250690318
MGYP000264074313,MGYP000264074313,53.2,0.1,-40.8739195894299,1.3e-09,1,52.650707244873,0.05,1.9e-09,7.3e-15,190,0.421052631578947,0.828947368421053,98,173,PF01083.29,Cutinase,86,171,76,86,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650295|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650295,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000264074313
MGYP002714247284,MGYP002714247284,53.2,0.1,-40.8644472399237,1.3e-09,1,52.5722198486328,0.08,2.0e-09,7.7e-15,283,0.263636363636364,0.681818181818182,38,147,PF01083.29,Cutinase,84,217,110,134,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029966|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029966,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002714247284
MGYP001133827762,MGYP001133827762,53.2,0.9,-40.8471266805872,1.3e-09,1,50.9989814758301,0.89,6.2e-09,2.3e-14,426,0.272108843537415,0.755102040816326,2,148,PF01083.29,Cutinase,90,321,147,232,ERP104209|https://www.ebi.ac.uk/metagenomics/studies/ERP104209,ERZ783626|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ783626,361;362;401,104209,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001133827762
MGYP001756614190,MGYP001756614190,53.2,0.0,-40.8375032483204,1.3e-09,1,52.4498062133789,0.00,2.2e-09,8.4e-15,296,0.256,0.632,24,148,PF01083.29,Cutinase,52,199,125,148,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1031154|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031154;ERZ1031172|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031172;ERZ1031201|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031201;ERZ1031233|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031233;ERZ1031272|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031272;ERZ1031280|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031280;ERZ1031308|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031308;ERZ1031350|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031350;ERZ1031390|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031390;ERZ1031445|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031445,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001756614190
MGYP005753643565,MGYP005753643565,53.2,0.0,-40.8353907875789,1.3e-09,1,51.9972801208496,0.03,3.0e-09,1.2e-14,303,0.251700680272109,0.659863945578231,2,148,PF01083.29,Cutinase,34,205,147,172,ERP132525|https://www.ebi.ac.uk/metagenomics/studies/ERP132525,ERZ4891813|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ4891813,40;4,132525,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005753643565
MGYP002713712664,MGYP002713712664,53.2,0.0,-40.8292395608987,1.3e-09,1,52.3438453674316,0.05,2.4e-09,9.0e-15,452,0.225225225225225,0.666666666666667,44,154,PF01083.29,Cutinase,106,238,111,133,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029944|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029944;ERZ1029970|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029970,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002713712664
MGYP003799621013,MGYP003799621013,53.2,0.4,-40.8246504220464,1.3e-09,1,52.4581108093262,0.39,2.2e-09,8.3e-15,185,0.320388349514563,0.699029126213592,1,103,PF01083.29,Cutinase,30,146,103,117,ERP112595|https://www.ebi.ac.uk/metagenomics/studies/ERP112595,ERZ795029|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795029,63,112595,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003799621013
MGYP001941127325,MGYP001941127325,53.2,0.0,-40.8201665015453,1.3e-09,1,52.255241394043,0.01,2.5e-09,9.6e-15,310,0.246031746031746,0.714285714285714,26,151,PF01083.29,Cutinase,87,261,126,175,ERP116532|https://www.ebi.ac.uk/metagenomics/studies/ERP116532,ERZ1030975|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030975,401,116532,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001941127325
MGYP001941741061,MGYP001941741061,53.1,0.3,-40.806560959375,1.4e-09,1,52.2392425537109,0.35,2.6e-09,9.7e-15,299,0.24390243902439,0.715447154471545,27,149,PF01083.29,Cutinase,81,251,123,171,ERP116532|https://www.ebi.ac.uk/metagenomics/studies/ERP116532,ERZ1031218|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031218,362;401,116532,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001941741061
MGYP002653338904,MGYP002653338904,53.1,0.6,-40.8033774297773,1.4e-09,1,52.9275932312012,0.55,1.6e-09,6.0e-15,139,0.311827956989247,0.709677419354839,55,147,PF01083.29,Cutinase,26,138,93,113,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ941748|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ941748,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002653338904
MGYP001796729306,MGYP001796729306,53.0,0.0,-40.7436565728503,1.4e-09,1,52.6137351989746,0.01,2.0e-09,7.5e-15,207,0.294642857142857,0.696428571428571,49,160,PF01083.29,Cutinase,11,160,112,150,ERP126855|https://www.ebi.ac.uk/metagenomics/studies/ERP126855,ERZ1739052|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1739052,476,126855,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001796729306
MGYP006281238013,MGYP006281238013,53.0,0.0,-40.7292983147835,1.5e-09,1,52.4813995361328,0.00,2.2e-09,8.2e-15,175,0.294736842105263,0.694736842105263,54,148,PF01083.29,Cutinase,7,121,95,115,ERP138845|https://www.ebi.ac.uk/metagenomics/studies/ERP138845,ERZ11848521|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ11848521,114,138845,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006281238013
MGYP001279524747,MGYP001279524747,53.0,0.1,-40.7269079696788,1.5e-09,1,51.0969200134277,0.06,5.8e-09,2.2e-14,304,0.251700680272109,0.714285714285714,2,148,PF01083.29,Cutinase,51,255,147,205,ERP112637|https://www.ebi.ac.uk/metagenomics/studies/ERP112637,ERZ795077|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795077,4,112637,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001279524747
MGYP001231064822,MGYP001231064822,53.0,0.0,-40.6923936526086,1.5e-09,1,52.1789207458496,0.01,2.7e-09,1.0e-14,287,0.296875,0.71875,26,153,PF01083.29,Cutinase,79,255,128,177,ERP112599|https://www.ebi.ac.uk/metagenomics/studies/ERP112599,ERZ795034|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795034,4,112599,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001231064822
MGYP001574620088,MGYP001574620088,53.0,0.0,-40.6912497402786,1.5e-09,1,52.6284370422363,0.03,1.9e-09,7.4e-15,114,0.446153846153846,0.907692307692308,2,69,PF01083.29,Cutinase,49,113,68,65,ERP111894|https://www.ebi.ac.uk/metagenomics/studies/ERP111894,ERZ1049444|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1049444,158,111894,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001574620088
MGYP002719070662,MGYP002719070662,53.0,1.2,-40.6894151639003,1.5e-09,2,52.8878784179688,0.14,1.6e-09,6.2e-15,291,0.237704918032787,0.622950819672131,39,160,PF01083.29,Cutinase,116,259,122,144,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1030511|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030511,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002719070662
MGYP001984874274,MGYP001984874274,53.0,0.1,-40.6854411477161,1.5e-09,1,52.4682540893555,0.05,2.2e-09,8.3e-15,200,0.311475409836066,0.680327868852459,1,122,PF01083.29,Cutinase,28,165,122,138,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ834656|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ834656,158,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001984874274
MGYP002652559552,MGYP002652559552,52.9,0.0,-40.6677186003203,1.6e-09,1,51.5266304016113,0.00,4.2e-09,1.6e-14,274,0.290322580645161,0.685483870967742,1,124,PF01083.29,Cutinase,67,208,124,142,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023170|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023170,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002652559552
MGYP006275577085,MGYP006275577085,52.9,0.0,-40.6553648867375,1.6e-09,2,49.3760604858398,0.00,1.9e-08,7.4e-14,305,0.351063829787234,0.691489361702128,55,148,PF01083.29,Cutinase,143,256,94,114,ERP138845|https://www.ebi.ac.uk/metagenomics/studies/ERP138845,ERZ11848521|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ11848521,114,138845,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006275577085
MGYP000830182045,MGYP000830182045,52.9,0.1,-40.6392664790177,1.6e-09,1,52.8140411376953,0.06,1.7e-09,6.5e-15,113,0.318181818181818,0.738636363636364,7,99,PF01083.29,Cutinase,1,88,93,88,ERP108957|https://www.ebi.ac.uk/metagenomics/studies/ERP108957,ERZ654451|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ654451,361,108957,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000830182045
MGYP001473288098,MGYP001473288098,52.9,0.0,-40.6262760595154,1.6e-09,1,52.3790702819824,0.05,2.3e-09,8.8e-15,170,0.388059701492537,0.805970149253731,106,172,PF01083.29,Cutinase,37,122,67,86,ERP112568|https://www.ebi.ac.uk/metagenomics/studies/ERP112568,ERZ794949|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794949,33,112568,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001473288098
MGYP002711979088,MGYP002711979088,52.8,0.0,-40.581318146621,1.7e-09,2,50.3453483581543,0.00,9.8e-09,3.7e-14,296,0.285714285714286,0.628571428571429,43,147,PF01083.29,Cutinase,82,210,105,129,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029896|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029896,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002711979088
MGYP002477136046,MGYP002477136046,52.8,0.1,-40.5671217629405,1.7e-09,1,52.689395904541,0.05,1.9e-09,7.1e-15,153,0.3,0.722222222222222,27,123,PF01083.29,Cutinase,7,96,97,90,ERP112568|https://www.ebi.ac.uk/metagenomics/studies/ERP112568,ERZ794937|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794937;ERZ794941|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794941;ERZ794946|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794946,33,112568,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002477136046
MGYP002713757447,MGYP002713757447,52.8,0.0,-40.5596701453568,1.7e-09,2,49.3396530151367,0.00,2.0e-08,7.6e-14,290,0.307692307692308,0.634615384615385,44,147,PF01083.29,Cutinase,77,204,104,128,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029925|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029925,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002713757447
MGYP001757751845,MGYP001757751845,52.8,0.0,-40.556448845069,1.7e-09,1,51.738842010498,0.01,3.7e-09,1.4e-14,310,0.24390243902439,0.691056910569106,28,150,PF01083.29,Cutinase,89,260,123,172,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1032023|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1032023,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001757751845
MGYP000904654128,MGYP000904654128,52.7,0.0,-40.5319005943833,1.8e-09,1,52.1775093078613,0.00,2.7e-09,1.0e-14,196,0.252100840336134,0.739495798319328,30,148,PF01083.29,Cutinase,2,166,119,165,ERP110952|https://www.ebi.ac.uk/metagenomics/studies/ERP110952,ERZ724089|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724089,4,110952,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000904654128
MGYP000716393745,MGYP000716393745,52.7,0.0,-40.5279103907605,1.8e-09,2,50.8918304443359,0.00,6.6e-09,2.5e-14,507,0.373983739837398,0.691056910569106,43,165,PF01083.29,Cutinase,85,272,123,188,ERP108388|https://www.ebi.ac.uk/metagenomics/studies/ERP108388,ERZ534011|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ534011,120,108388,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000716393745
MGYP003633029021,MGYP003633029021,52.7,1.6,-40.5101230936102,1.8e-09,1,49.6549186706543,1.58,1.6e-08,6.1e-14,154,0.444444444444444,0.825396825396825,65,127,PF01083.29,Cutinase,1,81,63,81,ERP131672|https://www.ebi.ac.uk/metagenomics/studies/ERP131672,ERZ3421797|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3421797;ERZ3421831|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3421831,158;132,131672,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003633029021
MGYP002652273936,MGYP002652273936,52.7,0.1,-40.5036777951281,1.8e-09,1,51.6018714904785,0.08,4.0e-09,1.5e-14,346,0.235772357723577,0.747967479674797,26,148,PF01083.29,Cutinase,130,298,123,169,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023170|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023170,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002652273936
MGYP003456562322,MGYP003456562322,52.7,0.1,-40.5029790373605,1.8e-09,1,52.1954650878906,0.13,2.6e-09,1.0e-14,202,0.375,0.715909090909091,31,118,PF01083.29,Cutinase,102,199,88,98,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2271211|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2271211,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003456562322
MGYP002712157906,MGYP002712157906,52.7,1.9,-40.4832141747906,1.9e-09,2,52.4781265258789,0.21,2.2e-09,8.2e-15,333,0.25,0.672413793103448,38,153,PF01083.29,Cutinase,123,259,116,137,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476;ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1029862|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029862;ERZ1029966|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029966;ERZ1030118|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030118;ERZ1036879|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1036879,401,116476;116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002712157906
MGYP003363480035,MGYP003363480035,52.7,0.0,-40.4792914188287,1.9e-09,1,52.5130462646484,0.01,2.1e-09,8.0e-15,146,0.37037037037037,0.753086419753086,68,148,PF01083.29,Cutinase,8,110,81,103,ERP127780|https://www.ebi.ac.uk/metagenomics/studies/ERP127780,ERZ1760262|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1760262,50,127780,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003363480035
MGYP002715576565,MGYP002715576565,52.6,0.0,-40.4592189949248,1.9e-09,1,52.6344108581543,0.02,1.9e-09,7.4e-15,107,0.352112676056338,0.732394366197183,53,125,PF01083.29,Cutinase,19,89,73,71,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1030018|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030018,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002715576565
MGYP000985099376,MGYP000985099376,52.6,0.0,-40.4447663101327,2.0e-09,1,52.3308906555176,0.01,2.4e-09,9.1e-15,87,0.519230769230769,0.923076923076923,1,52,PF01083.29,Cutinase,33,84,52,52,ERP110947|https://www.ebi.ac.uk/metagenomics/studies/ERP110947,ERZ724020|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724020,64,110947,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000985099376
MGYP001941464727,MGYP001941464727,52.6,0.2,-40.4394892051386,2.0e-09,1,51.7620468139648,0.24,3.6e-09,1.4e-14,313,0.268292682926829,0.666666666666667,27,149,PF01083.29,Cutinase,91,262,123,172,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514;ERP116532|https://www.ebi.ac.uk/metagenomics/studies/ERP116532,ERZ1031133|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031133;ERZ1031355|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031355;ERZ1036872|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1036872,401,116532;116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001941464727
MGYP002713625161,MGYP002713625161,52.6,0.0,-40.4297740440529,2.0e-09,1,51.4758453369141,0.01,4.4e-09,1.7e-14,773,0.304964539007092,0.695035460992908,20,160,PF01083.29,Cutinase,63,274,141,212,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029944|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029944;ERZ1029970|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029970,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002713625161
